iter	Passed	Remaining
3218	365189	202051
3219	365302	201937
3220	365405	201818
3221	365502	201695
3222	365604	201576
3223	365717	201462
3224	365832	201349
3225	365957	201242
3226	366075	201131
3227	366187	201017
3228	366285	200895
3229	366387	200775
3230	366509	200666
3231	366625	200555
3232	366734	200439
3233	366839	200321
3234	366943	200202
3235	367063	200092
3236	367172	199976
3237	367278	199859
3238	367392	199746
3239	367490	199624
3240	367608	199513
3241	367727	199403
3242	367839	199288
3243	367961	199180
3244	368080	199069
3245	368202	198960
3246	368315	198847
3247	368432	198735
3248	368539	198618
3249	368647	198502
3250	368761	198389
3251	368879	198278
3252	368996	198166
3253	369104	198050
3254	369223	197940
3255	369336	197826
3256	369449	197712
3257	369553	197594
3258	369663	197479
3259	369770	197362
3260	369876	197245
3261	369989	197131
3262	370104	197018
3263	370207	196899
3264	370326	196789
3265	370435	196673
3266	370540	196555
3267	370652	196441
3268	370766	196328
3269	370875	196212
3270	370986	196097
3271	371103	195986
3272	371217	195872
3273	371337	195763
3274	371448	195648
3275	371543	195525
3276	371650	195408
3277	371754	195290
3278	371879	195182
3279	371991	195068
3280	372103	194954
3281	372212	194838
3282	372335	194730
3283	372455	194620
3284	372573	194509
3285	372682	194393
3286	372790	194277
3287	372905	194164
3288	373018	194051
3289	373138	193941
3290	373243	193823
3291	373357	193710
3292	373463	193593
3293	373569	193475
3294	373676	193359
3295	373803	193252
3296	373924	193143
3297	374030	193026
3298	374149	192915
3299	374258	192799
3300	374375	192688
3301	374480	192570
3302	374587	192453
3303	374693	192336
3304	374811	192225
3305	374934	192117
3306	375047	192003
3307	375157	191888
3308	375273	191776
3309	375403	191671
3310	375505	191552
3311	375598	191428
3312	375692	191305
3313	375812	191194
3314	375925	191081
3315	376042	190969
3316	376153	190854
3317	376268	190742
3318	376401	190639
3319	376509	190522
3320	376632	190414
3321	376740	190298
3322	376841	190178
3323	376951	190063
3324	377055	189945
3325	377178	189836
3326	377291	189723
3327	377417	189616
3328	377519	189496
3329	377626	189380
3330	377741	189267
3331	377852	189152
3332	377964	189038
3333	378072	188922
3334	378182	188807
3335	378294	188693
3336	378411	188581
3337	378533	188473
3338	378642	188357
3339	378753	188242
3340	378868	188130
3341	378981	188016
3342	379085	187898
3343	379203	187787
3344	379312	187671
3345	379429	187560
3346	379534	187442
3347	379634	187322
3348	379745	187207
3349	379853	187092
3350	379970	186980
3351	380091	186870
3352	380203	186756
3353	380319	186644
3354	380431	186530
3355	380544	186416
3356	380638	186294
3357	380756	186183
3358	380857	186063
3359	380970	185949
3360	381079	185834
3361	381192	185720
3362	381322	185615
3363	381432	185500
3364	381528	185378
3365	381629	185259
3366	381744	185146
3367	381870	185039
3368	381997	184932
3369	382123	184825
3370	382229	184708
3371	382350	184598
3372	382465	184486
3373	382574	184370
3374	382686	184256
3375	382791	184139
3376	382889	184018
3377	383012	183909
3378	383134	183800
3379	383244	183685
3380	383361	183573
3381	383478	183461
3382	383598	183351
3383	383703	183234
3384	383816	183120
3385	383936	183010
3386	384054	182899
3387	384180	182791
3388	384285	182674
3389	384400	182561
3390	384512	182447
3391	384630	182336
3392	384742	182222
3393	384851	182107
3394	384974	181998
3395	385089	181885
3396	385207	181774
3397	385336	181668
3398	385436	181548
3399	385534	181427
3400	385644	181313
3401	385747	181194
3402	385853	181077
3403	385970	180966
3404	386088	180855
3405	386208	180744
3406	386337	180638
3407	386439	180520
3408	386555	180407
3409	386670	180294
3410	386780	180179
3411	386893	180066
3412	387009	179954
3413	387123	179840
3414	387225	179722
3415	387352	179615
3416	387459	179499
3417	387556	179377
3418	387655	179257
3419	387769	179145
3420	387885	179032
3421	387987	178914
3422	388109	178804
3423	388214	178687
3424	388331	178575
3425	388451	178465
3426	388565	178352
3427	388681	178240
3428	388798	178128
3429	388904	178011
3430	389022	177900
3431	389126	177782
3432	389230	177665
3433	389354	177556
3434	389453	177436
3435	389554	177317
3436	389658	177199
3437	389780	177090
3438	389893	176977
3439	390014	176867
3440	390126	176753
3441	390238	176638
3442	390342	176521
3443	390470	176414
3444	390590	176304
3445	390696	176187
3446	390801	176070
3447	390921	175959
3448	391021	175840
3449	391141	175730
3450	391263	175620
3451	391376	175507
3452	391472	175385
3453	391581	175270
3454	391687	175153
3455	391797	175038
3456	391917	174928
3457	392030	174815
3458	392142	174701
3459	392241	174581
3460	392356	174469
3461	392462	174352
3462	392577	174239
3463	392685	174123
3464	392794	174008
3465	392915	173898
3466	393034	173787
3467	393145	173673
3468	393254	173557
3469	393364	173443
3470	393466	173324
3471	393585	173213
3472	393695	173099
3473	393804	172983
3474	393921	172872
3475	394040	172761
3476	394151	172646
3477	394254	172528
3478	394364	172413
3479	394470	172297
3480	394579	172182
3481	394686	172066
3482	394805	171955
3483	394922	171843
3484	395030	171727
3485	395141	171613
3486	395259	171502
3487	395370	171387
3488	395475	171270
3489	395570	171149
3490	395686	171037
3491	395791	170920
3492	395916	170811
3493	396015	170692
3494	396126	170577
3495	396233	170461
3496	396348	170349
3497	396463	170236
3498	396579	170124
3499	396712	170019
3500	396827	169907
3501	396938	169792
3502	397054	169680
3503	397181	169572
3504	397303	169463
3505	397416	169349
3506	397513	169229
3507	397613	169110
3508	397717	168993
3509	397823	168876
3510	397938	168763
3511	398046	168648
3512	398144	168528
3513	398257	168414
3514	398375	168303
3515	398492	168192
3516	398596	168074
3517	398709	167961
3518	398812	167843
3519	398919	167727
3520	399032	167614
3521	399154	167504
3522	399268	167391
3523	399388	167280
3524	399502	167167
3525	399601	167048
3526	399702	166930
3527	399823	166819
3528	399942	166708
3529	400052	166594
3530	400157	166477
3531	400276	166366
3532	400393	166254
3533	400501	166138
3534	400616	166026
3535	400728	165912
3536	400844	165800
3537	400948	165683
3538	401070	165573
3539	401188	165461
3540	401297	165346
3541	401422	165238
3542	401520	165118
3543	401622	165000
3544	401732	164885
3545	401844	164772
3546	401964	164661
3547	402083	164550
3548	402194	164436
3549	402306	164322
3550	402412	164206
3551	402540	164098
3552	402650	163984
3553	402758	163868
3554	402884	163760
3555	402989	163643
3556	403106	163531
3557	403220	163418
3558	403339	163307
3559	403436	163187
3560	403539	163070
3561	403649	162955
3562	403768	162844
3563	403880	162730
3564	403997	162618
3565	404113	162506
3566	404223	162392
3567	404327	162274
3568	404444	162163
3569	404550	162046
3570	404663	161933
3571	404778	161820
3572	404901	161711
3573	405022	161601
3574	405143	161490
3575	405259	161378
3576	405374	161265
3577	405486	161151
3578	405586	161033
3579	405700	160920
3580	405814	160807
3581	405920	160690
3582	406041	160580
3583	406140	160461
3584	406242	160343
3585	406362	160233
3586	406476	160120
3587	406600	160011
3588	406714	159897
3589	406835	159787
3590	406942	159671
3591	407060	159560
3592	407171	159446
3593	407279	159330
3594	407395	159218
3595	407497	159100
3596	407598	158982
3597	407702	158865
3598	407814	158751
3599	407938	158642
3600	408055	158531
3601	408172	158418
3602	408287	158306
3603	408402	158193
3604	408509	158077
3605	408633	157968
3606	408737	157851
3607	408851	157738
3608	408970	157627
3609	409076	157511
3610	409178	157393
3611	409289	157279
3612	409393	157162
3613	409501	157047
3614	409599	156928
3615	409697	156809
3616	409818	156698
3617	409924	156582
3618	410029	156465
3619	410151	156356
3620	410265	156243
3621	410379	156129
3622	410485	156013
3623	410603	155902
3624	410714	155788
3625	410826	155674
3626	410938	155560
3627	411054	155448
3628	411168	155335
3629	411275	155219
3630	411388	155106
3631	411492	154989
3632	411590	154870
3633	411697	154754
3634	411809	154640
3635	411921	154527
3636	412026	154410
3637	412144	154299
3638	412256	154185
3639	412385	154078
3640	412503	153966
3641	412617	153853
3642	412737	153742
3643	412847	153628
3644	412955	153512
3645	413067	153399
3646	413197	153292
3647	413309	153178
3648	413410	153060
3649	413511	152942
3650	413634	152832
3651	413742	152717
3652	413856	152604
3653	413963	152489
3654	414085	152378
3655	414201	152266
3656	414310	152151
3657	414408	152033
3658	414521	151919
3659	414638	151807
3660	414759	151697
3661	414870	151582
3662	414971	151465
3663	415081	151350
3664	415204	151240
3665	415320	151128
3666	415427	151013
3667	415533	150897
3668	415635	150779
3669	415751	150667
3670	415860	150552
3671	415961	150434
3672	416065	150318
3673	416163	150199
3674	416280	150087
3675	416398	149976
3676	416507	149861
3677	416623	149748
3678	416733	149634
3679	416843	149519
3680	416944	149402
3681	417055	149288
3682	417163	149172
3683	417265	149055
3684	417387	148945
3685	417492	148829
3686	417590	148710
3687	417693	148593
3688	417803	148479
3689	417914	148365
3690	418015	148247
3691	418128	148134
3692	418242	148021
3693	418349	147905
3694	418470	147795
3695	418578	147680
3696	418685	147564
3697	418801	147452
3698	418911	147338
3699	419033	147227
3700	419142	147113
3701	419248	146997
3702	419361	146883
3703	419466	146768
3704	419574	146652
3705	419676	146535
3706	419789	146422
3707	419903	146309
3708	420027	146200
3709	420143	146087
3710	420260	145975
3711	420365	145859
3712	420478	145746
3713	420589	145632
3714	420704	145519
3715	420807	145402
3716	420918	145288
3717	421031	145175
3718	421136	145059
3719	421257	144948
3720	421366	144834
3721	421468	144716
3722	421570	144600
3723	421686	144487
3724	421799	144374
3725	421915	144261
3726	422029	144148
3727	422142	144035
3728	422256	143922
3729	422392	143817
3730	422502	143702
3731	422624	143592
3732	422746	143482
3733	422863	143370
3734	422980	143258
3735	423092	143144
3736	423211	143033
3737	423320	142918
3738	423423	142802
3739	423518	142682
3740	423620	142565
3741	423734	142452
3742	423842	142337
3743	423943	142220
3744	424054	142106
3745	424169	141993
3746	424281	141880
3747	424406	141770
3748	424519	141657
3749	424631	141543
3750	424741	141429
3751	424841	141311
3752	424955	141199
3753	425052	141080
3754	425161	140965
3755	425280	140854
3756	425414	140747
3757	425523	140633
3758	425629	140517
3759	425730	140400
3760	425834	140284
3761	425951	140172
3762	426059	140057
3763	426170	139943
3764	426281	139829
3765	426400	139717
3766	426512	139604
3767	426623	139490
3768	426736	139377
3769	426854	139265
3770	426962	139150
3771	427075	139037
3772	427187	138923
3773	427301	138810
3774	427421	138699
3775	427529	138584
3776	427630	138467
3777	427729	138349
3778	427827	138231
3779	427939	138118
3780	428055	138005
3781	428170	137893
3782	428287	137781
3783	428387	137663
3784	428507	137552
3785	428624	137440
3786	428739	137327
3787	428887	137225
3788	429090	137141
3789	429223	137034
3790	429342	136922
3791	429475	136816
3792	429590	136703
3793	429694	136587
3794	429805	136473
3795	429920	136360
3796	430035	136247
3797	430165	136139
3798	430288	136029
3799	430403	135916
3800	430527	135807
3801	430646	135695
3802	430764	135583
3803	430874	135469
3804	430987	135356
3805	431105	135244
3806	431213	135129
3807	431341	135020
3808	431450	134906
3809	431563	134792
3810	431683	134681
3811	431799	134569
3812	431921	134458
3813	432062	134354
3814	432177	134241
3815	432303	134131
3816	432419	134019
3817	432530	133905
3818	432644	133792
3819	432763	133680
3820	432880	133568
3821	433009	133460
3822	433128	133348
3823	433241	133235
3824	433370	133126
3825	433519	133024
3826	433636	132912
3827	433755	132800
3828	433876	132689
3829	433984	132574
3830	434109	132465
3831	434221	132351
3832	434337	132239
3833	434454	132126
3834	434548	132007
3835	434655	131892
3836	434763	131777
3837	434876	131664
3838	434987	131550
3839	435093	131434
3840	435208	131321
3841	435314	131206
3842	435422	131091
3843	435528	130975
3844	435620	130856
3845	435719	130738
3846	435831	130624
3847	435944	130511
3848	436056	130397
3849	436166	130283
3850	436279	130170
3851	436391	130056
3852	436487	129937
3853	436603	129825
3854	436713	129711
3855	436821	129596
3856	436933	129482
3857	437050	129370
3858	437153	129254
3859	437253	129137
3860	437368	129024
3861	437472	128908
3862	437592	128796
3863	437692	128679
3864	437803	128565
3865	437909	128450
3866	438030	128339
3867	438139	128224
3868	438245	128109
3869	438363	127997
3870	438474	127883
3871	438579	127767
3872	438681	127651
3873	438791	127537
3874	438892	127420
3875	439002	127306
3876	439112	127192
3877	439217	127076
3878	439330	126962
3879	439436	126847
3880	439541	126732
3881	439651	126617
3882	439770	126506
3883	439886	126393
3884	439999	126280
3885	440106	126165
3886	440218	126051
3887	440319	125935
3888	440432	125821
3889	440549	125709
3890	440646	125591
3891	440760	125478
3892	440864	125362
3893	440992	125253
3894	441118	125143
3895	441234	125031
3896	441359	124921
3897	441461	124805
3898	441563	124688
3899	441671	124574
3900	441782	124460
3901	441891	124345
3902	442024	124238
3903	442200	124142
3904	442336	124035
3905	442446	123921
3906	442556	123807
3907	442667	123693
3908	442788	123582
3909	442897	123467
3910	443011	123354
3911	443116	123239
3912	443246	123130
3913	443381	123023
3914	443496	122910
3915	443609	122796
3916	443721	122683
3917	443840	122571
3918	443948	122456
3919	444061	122343
3920	444178	122231
3921	444286	122116
3922	444396	122002
3923	444518	121891
3924	444629	121777
3925	444743	121664
3926	444852	121549
3927	444967	121437
3928	445070	121321
3929	445191	121210
3930	445306	121097
3931	445409	120981
3932	445508	120863
3933	445614	120748
3934	445723	120634
3935	445833	120519
3936	445950	120407
3937	446065	120294
3938	446182	120182
3939	446304	120071
3940	446413	119957
3941	446531	119845
3942	446652	119734
3943	446771	119622
3944	446888	119509
3945	446988	119393
3946	447102	119280
3947	447209	119165
3948	447315	119050
3949	447419	118934
3950	447524	118818
3951	447627	118702
3952	447730	118586
3953	447844	118473
3954	447960	118361
3955	448075	118248
3956	448191	118136
3957	448310	118024
3958	448409	117907
3959	448522	117793
3960	448635	117680
3961	448751	117567
3962	448851	117451
3963	448952	117334
3964	449063	117220
3965	449160	117103
3966	449274	116990
3967	449386	116876
3968	449485	116759
3969	449586	116643
3970	449692	116528
3971	449807	116415
3972	449918	116301
3973	450020	116185
3974	450131	116071
3975	450234	115955
3976	450334	115839
3977	450454	115727
3978	450564	115613
3979	450671	115498
3980	450782	115384
3981	450902	115273
3982	450999	115155
3983	451110	115042
3984	451209	114925
3985	451321	114811
3986	451424	114696
3987	451528	114580
3988	451618	114461
3989	451734	114348
3990	451862	114239
3991	451977	114126
3992	452100	114015
3993	452210	113901
3994	452326	113789
3995	452420	113671
3996	452530	113557
3997	452643	113443
3998	452754	113330
3999	452862	113215
4000	452965	113099
4001	453065	112983
4002	453178	112870
4003	453319	112763
4004	453429	112649
4005	453532	112533
4006	453631	112417
4007	453739	112302
4008	453848	112188
4009	453949	112072
4010	454054	111956
4011	454164	111843
4012	454275	111729
4013	454391	111616
4014	454504	111503
4015	454616	111389
4016	454717	111274
4017	454816	111157
4018	454932	111044
4019	455048	110932
4020	455167	110820
4021	455284	110708
4022	455402	110596
4023	455507	110481
4024	455611	110365
4025	455720	110251
4026	455835	110138
4027	455938	110022
4028	456048	109909
4029	456158	109795
4030	456269	109681
4031	456383	109568
4032	456493	109454
4033	456610	109341
4034	456721	109228
4035	456835	109115
4036	456949	109002
4037	457063	108889
4038	457171	108774
4039	457299	108665
4040	457400	108549
4041	457490	108430
4042	457594	108315
4043	457708	108202
4044	457822	108089
4045	457921	107972
4046	458041	107860
4047	458163	107750
4048	458278	107637
4049	458387	107523
4050	458500	107409
4051	458614	107296
4052	458727	107183
4053	458842	107070
4054	458953	106957
4055	459087	106848
4056	459202	106735
4057	459308	106621
4058	459420	106507
4059	459510	106389
4060	459597	106269
4061	459712	106157
4062	459816	106041
4063	459915	105925
4064	460029	105812
4065	460137	105698
4066	460251	105585
4067	460365	105472
4068	460478	105358
4069	460582	105243
4070	460696	105130
4071	460799	105015
4072	460910	104901
4073	461017	104786
4074	461139	104675
4075	461249	104561
4076	461350	104446
4077	461452	104330
4078	461550	104213
4079	461658	104099
4080	461768	103985
4081	461892	103874
4082	462009	103762
4083	462117	103648
4084	462229	103534
4085	462334	103419
4086	462435	103303
4087	462558	103193
4088	462677	103081
4089	462775	102964
4090	462885	102850
4091	463007	102739
4092	463117	102625
4093	463258	102518
4094	463378	102407
4095	463486	102293
4096	463595	102178
4097	463693	102062
4098	463810	101950
4099	463932	101838
4100	464049	101726
4101	464174	101615
4102	464280	101501
4103	464380	101385
4104	464500	101273
4105	464610	101159
4106	464721	101046
4107	464827	100931
4108	464944	100818
4109	465062	100706
4110	465190	100596
4111	465318	100486
4112	465421	100371
4113	465508	100252
4114	465603	100135
4115	465728	100025
4116	465831	99909
4117	465933	99794
4118	466028	99677
4119	466143	99564
4120	466251	99450
4121	466370	99338
4122	466484	99225
4123	466602	99113
4124	466716	99000
4125	466830	98887
4126	466934	98772
4127	467046	98658
4128	467148	98543
4129	467257	98429
4130	467374	98317
4131	467486	98203
4132	467590	98088
4133	467694	97973
4134	467813	97861
4135	467926	97748
4136	468043	97636
4137	468160	97524
4138	468280	97412
4139	468396	97299
4140	468510	97186
4141	468618	97072
4142	468739	96961
4143	468843	96846
4144	468943	96730
4145	469052	96616
4146	469166	96503
4147	469290	96392
4148	469407	96280
4149	469499	96162
4150	469602	96047
4151	469714	95933
4152	469821	95819
4153	469937	95707
4154	470039	95591
4155	470153	95478
4156	470250	95362
4157	470370	95250
4158	470481	95137
4159	470597	95024
4160	470711	94911
4161	470833	94800
4162	470946	94687
4163	471077	94577
4164	471184	94463
4165	471296	94349
4166	471408	94236
4167	471511	94121
4168	471610	94005
4169	471725	93892
4170	471836	93779
4171	471943	93664
4172	472067	93553
4173	472181	93440
4174	472288	93326
4175	472401	93213
4176	472515	93100
4177	472625	92986
4178	472743	92874
4179	472847	92759
4180	472963	92646
4181	473085	92535
4182	473194	92421
4183	473316	92310
4184	473417	92194
4185	473525	92080
4186	473629	91965
4187	473742	91852
4188	473843	91737
4189	473946	91622
4190	474065	91510
4191	474182	91397
4192	474302	91285
4193	474414	91172
4194	474516	91057
4195	474627	90943
4196	474743	90831
4197	474855	90717
4198	474969	90605
4199	475080	90491
4200	475194	90378
4201	475315	90266
4202	475423	90152
4203	475536	90039
4204	475637	89924
4205	475779	89816
4206	475901	89705
4207	476022	89593
4208	476145	89482
4209	476273	89371
4210	476392	89259
4211	476519	89149
4212	476634	89036
4213	476749	88923
4214	476869	88812
4215	476979	88698
4216	477079	88582
4217	477201	88471
4218	477324	88359
4219	477428	88245
4220	477535	88130
4221	477646	88017
4222	477784	87908
4223	477887	87793
4224	477997	87679
4225	478109	87566
4226	478207	87450
4227	478328	87339
4228	478429	87223
4229	478553	87112
4230	478669	86999
4231	478784	86887
4232	478885	86771
4233	478986	86656
4234	479095	86542
4235	479208	86429
4236	479329	86317
4237	479440	86204
4238	479544	86089
4239	479658	85976
4240	479770	85863
4241	479887	85750
4242	479989	85635
4243	480104	85522
4244	480209	85408
4245	480321	85294
4246	480434	85181
4247	480544	85068
4248	480664	84956
4249	480769	84841
4250	480888	84729
4251	480987	84614
4252	481104	84501
4253	481233	84391
4254	481341	84277
4255	481452	84163
4256	481551	84048
4257	481655	83933
4258	481767	83820
4259	481877	83706
4260	482003	83595
4261	482120	83483
4262	482239	83370
4263	482366	83260
4264	482497	83150
4265	482621	83038
4266	482750	82928
4267	482895	82820
4268	483040	82713
4269	483198	82607
4270	483342	82499
4271	483481	82390
4272	483615	82281
4273	483764	82174
4274	483894	82064
4275	484008	81950
4276	484125	81838
4277	484258	81728
4278	484379	81616
4279	484495	81503
4280	484598	81388
4281	484714	81276
4282	484824	81162
4283	484935	81048
4284	485042	80934
4285	485154	80821
4286	485257	80706
4287	485367	80592
4288	485473	80478
4289	485564	80361
4290	485659	80245
4291	485765	80130
4292	485866	80015
4293	485978	79902
4294	486087	79788
4295	486204	79675
4296	486316	79562
4297	486414	79446
4298	486515	79331
4299	486617	79216
4300	486736	79104
4301	486853	78991
4302	486964	78878
4303	487078	78765
4304	487190	78652
4305	487319	78541
4306	487417	78425
4307	487514	78310
4308	487618	78195
4309	487720	78080
4310	487842	77968
4311	487946	77854
4312	488056	77740
4313	488156	77625
4314	488269	77512
4315	488389	77400
4316	488498	77286
4317	488612	77173
4318	488730	77060
4319	488849	76948
4320	488970	76836
4321	489084	76723
4322	489198	76610
4323	489321	76498
4324	489431	76385
4325	489537	76271
4326	489648	76157
4327	489760	76044
4328	489876	75931
4329	490003	75820
4330	490119	75707
4331	490243	75596
4332	490350	75482
4333	490454	75367
4334	490554	75252
4335	490664	75138
4336	490764	75023
4337	490874	74909
4338	490993	74797
4339	491103	74683
4340	491211	74569
4341	491327	74457
4342	491425	74341
4343	491538	74228
4344	491650	74115
4345	491754	74000
4346	491856	73885
4347	491969	73772
4348	492082	73659
4349	492191	73545
4350	492293	73430
4351	492400	73316
4352	492506	73202
4353	492625	73090
4354	492738	72977
4355	492851	72864
4356	492953	72749
4357	493050	72633
4358	493172	72521
4359	493286	72409
4360	493391	72294
4361	493492	72179
4362	493597	72065
4363	493708	71952
4364	493831	71840
4365	493949	71727
4366	494062	71614
4367	494169	71500
4368	494292	71388
4369	494405	71275
4370	494521	71163
4371	494639	71050
4372	494762	70939
4373	494872	70825
4374	494996	70713
4375	495104	70599
4376	495213	70486
4377	495336	70374
4378	495426	70258
4379	495520	70142
4380	495627	70028
4381	495742	69915
4382	495858	69802
4383	495958	69687
4384	496066	69573
4385	496185	69461
4386	496293	69347
4387	496393	69232
4388	496507	69119
4389	496617	69006
4390	496735	68893
4391	496841	68779
4392	496945	68665
4393	497043	68549
4394	497148	68435
4395	497266	68323
4396	497368	68208
4397	497472	68094
4398	497576	67979
4399	497691	67867
4400	497789	67751
4401	497905	67639
4402	498005	67524
4403	498118	67411
4404	498229	67297
4405	498339	67184
4406	498464	67072
4407	498578	66959
4408	498697	66847
4409	498791	66731
4410	498909	66619
4411	499013	66504
4412	499130	66392
4413	499229	66277
4414	499332	66162
4415	499426	66047
4416	499536	65933
4417	499634	65818
4418	499744	65705
4419	499845	65590
4420	499956	65477
4421	500056	65362
4422	500156	65247
4423	500255	65132
4424	500372	65020
4425	500474	64905
4426	500590	64792
4427	500699	64679
4428	500805	64565
4429	500914	64451
4430	501038	64340
4431	501141	64225
4432	501257	64112
4433	501361	63998
4434	501465	63884
4435	501584	63772
4436	501691	63658
4437	501799	63544
4438	501908	63431
4439	502018	63317
4440	502130	63204
4441	502227	63089
4442	502339	62976
4443	502443	62861
4444	502541	62747
4445	502650	62633
4446	502759	62519
4447	502873	62406
4448	502978	62292
4449	503078	62178
4450	503178	62063
4451	503293	61950
4452	503389	61835
4453	503492	61721
4454	503604	61608
4455	503705	61493
4456	503829	61381
4457	503939	61268
4458	504055	61155
4459	504151	61040
4460	504257	60926
4461	504368	60813
4462	504479	60700
4463	504592	60587
4464	504699	60473
4465	504808	60359
4466	504921	60246
4467	505025	60132
4468	505146	60020
4469	505248	59906
4470	505345	59791
4471	505443	59676
4472	505551	59563
4473	505647	59448
4474	505767	59335
4475	505881	59222
4476	505985	59108
4477	506098	58995
4478	506207	58882
4479	506323	58769
4480	506443	58657
4481	506557	58544
4482	506666	58431
4483	506775	58317
4484	506873	58202
4485	506989	58090
4486	507096	57976
4487	507213	57863
4488	507325	57750
4489	507432	57637
4490	507543	57523
4491	507637	57408
4492	507748	57295
4493	507863	57182
4494	507966	57068
4495	508067	56954
4496	508171	56840
4497	508292	56728
4498	508403	56614
4499	508507	56500
4500	508626	56388
4501	508725	56273
4502	508834	56160
4503	508978	56050
4504	509084	55937
4505	509179	55822
4506	509294	55709
4507	509395	55595
4508	509496	55480
4509	509597	55366
4510	509728	55255
4511	509824	55140
4512	509928	55026
4513	510045	54914
4514	510156	54800
4515	510275	54688
4516	510389	54575
4517	510492	54461
4518	510614	54349
4519	510717	54235
4520	510815	54120
4521	510925	54007
4522	511032	53894
4523	511145	53781
4524	511268	53669
4525	511375	53555
4526	511468	53440
4527	511566	53325
4528	511681	53213
4529	511790	53099
4530	511913	52987
4531	512014	52873
4532	512129	52760
4533	512245	52648
4534	512351	52534
4535	512452	52420
4536	512556	52306
4537	512659	52192
4538	512772	52079
4539	512884	51966
4540	512995	51853
4541	513095	51738
4542	513192	51624
4543	513302	51510
4544	513409	51397
4545	513510	51283
4546	513618	51169
4547	513737	51057
4548	513846	50944
4549	513956	50830
4550	514074	50718
4551	514184	50605
4552	514296	50492
4553	514402	50378
4554	514508	50264
4555	514626	50152
4556	514726	50038
4557	514838	49925
4558	514948	49811
4559	515058	49698
4560	515166	49585
4561	515281	49472
4562	515380	49358
4563	515475	49243
4564	515577	49129
4565	515690	49016
4566	515803	48903
4567	515915	48790
4568	516015	48676
4569	516129	48563
4570	516250	48451
4571	516365	48338
4572	516487	48226
4573	516584	48112
4574	516689	47998
4575	516791	47884
4576	516908	47771
4577	517025	47659
4578	517140	47546
4579	517258	47434
4580	517351	47319
4581	517459	47206
4582	517561	47092
4583	517661	46977
4584	517755	46863
4585	517863	46749
4586	517966	46636
4587	518070	46522
4588	518195	46410
4589	518306	46297
4590	518418	46184
4591	518514	46070
4592	518630	45957
4593	518738	45844
4594	518853	45731
4595	518969	45618
4596	519082	45505
4597	519199	45393
4598	519323	45281
4599	519422	45167
4600	519517	45052
4601	519625	44939
4602	519743	44826
4603	519846	44713
4604	519949	44599
4605	520066	44486
4606	520170	44373
4607	520279	44259
4608	520381	44146
4609	520491	44032
4610	520589	43918
4611	520706	43806
4612	520830	43694
4613	520949	43581
4614	521068	43469
4615	521177	43356
4616	521283	43242
4617	521387	43129
4618	521495	43015
4619	521604	42902
4620	521707	42788
4621	521806	42674
4622	521917	42561
4623	522031	42448
4624	522132	42335
4625	522246	42222
4626	522353	42108
4627	522458	41995
4628	522572	41882
4629	522683	41769
4630	522809	41657
4631	522922	41544
4632	523042	41432
4633	523155	41319
4634	523281	41207
4635	523381	41093
4636	523473	40979
4637	523578	40865
4638	523693	40753
4639	523803	40639
4640	523928	40527
4641	524032	40414
4642	524143	40301
4643	524248	40187
4644	524365	40075
4645	524479	39962
4646	524586	39849
4647	524719	39737
4648	524822	39624
4649	524933	39511
4650	525050	39398
4651	525170	39286
4652	525286	39173
4653	525379	39059
4654	525486	38945
4655	525579	38831
4656	525680	38717
4657	525795	38604
4658	525911	38492
4659	526013	38378
4660	526113	38264
4661	526213	38151
4662	526311	38037
4663	526433	37924
4664	526552	37812
4665	526655	37698
4666	526771	37586
4667	526896	37474
4668	527005	37361
4669	527122	37248
4670	527238	37135
4671	527341	37022
4672	527447	36908
4673	527545	36795
4674	527644	36681
4675	527754	36568
4676	527870	36455
4677	527973	36341
4678	528082	36228
4679	528196	36116
4680	528332	36004
4681	528443	35891
4682	528553	35778
4683	528651	35664
4684	528762	35551
4685	528876	35439
4686	528999	35326
4687	529123	35214
4688	529238	35101
4689	529354	34989
4690	529462	34876
4691	529568	34762
4692	529680	34649
4693	529792	34536
4694	529904	34424
4695	529998	34309
4696	530114	34197
4697	530232	34084
4698	530339	33971
4699	530457	33859
4700	530572	33746
4701	530682	33633
4702	530798	33520
4703	530904	33407
4704	531021	33294
4705	531132	33181
4706	531241	33068
4707	531341	32954
4708	531438	32841
4709	531528	32726
4710	531631	32613
4711	531730	32499
4712	531848	32387
4713	531953	32273
4714	532063	32160
4715	532177	32047
4716	532302	31935
4717	532405	31822
4718	532511	31709
4719	532624	31596
4720	532740	31483
4721	532841	31370
4722	532965	31257
4723	533078	31145
4724	533194	31032
4725	533304	30919
4726	533407	30806
4727	533511	30692
4728	533617	30579
4729	533730	30466
4730	533848	30354
4731	533962	30241
4732	534071	30128
4733	534194	30015
4734	534302	29902
4735	534406	29789
4736	534505	29675
4737	534608	29562
4738	534736	29450
4739	534832	29336
4740	534946	29224
4741	535050	29110
4742	535164	28997
4743	535279	28885
4744	535393	28772
4745	535506	28659
4746	535599	28545
4747	535713	28433
4748	535825	28320
4749	535931	28206
4750	536030	28093
4751	536155	27981
4752	536282	27869
4753	536395	27756
4754	536487	27642
4755	536599	27529
4756	536697	27415
4757	536814	27303
4758	536919	27190
4759	537043	27077
4760	537142	26964
4761	537257	26851
4762	537364	26738
4763	537469	26625
4764	537571	26511
4765	537669	26398
4766	537775	26285
4767	537878	26171
4768	537980	26058
4769	538094	25945
4770	538197	25832
4771	538298	25719
